,data_hora,temperatura,umidade,precipitacao,cidade,precipitacao_24h,precipitacao_48h,temperatura_media_24h,umidade_max_24h,hora_dia,dia_semana,chovendo,risco
141,2026-05-06 21:00:00,22.2,81.0,0.0,Sao_Paulo,0.0,0.0,22.2,81.0,21,2,0,Baixo
142,2026-05-06 22:00:00,21.6,83.0,0.0,Sao_Paulo,0.0,0.0,21.9,83.0,22,2,0,Baixo
143,2026-05-06 23:00:00,21.2,83.0,0.0,Sao_Paulo,0.0,0.0,21.666666666666668,83.0,23,2,0,Baixo
144,2026-05-07 00:00:00,20.7,82.0,0.0,Sao_Paulo,0.0,0.0,21.425,83.0,0,3,0,Baixo
145,2026-05-07 01:00:00,20.2,79.0,0.0,Sao_Paulo,0.0,0.0,21.18,83.0,1,3,0,Baixo
146,2026-05-07 02:00:00,19.9,75.0,0.0,Sao_Paulo,0.0,0.0,20.966666666666665,83.0,2,3,0,Baixo
147,2026-05-07 03:00:00,19.0,79.0,0.0,Sao_Paulo,0.0,0.0,20.685714285714287,83.0,3,3,0,Baixo
148,2026-05-07 04:00:00,18.5,80.0,0.0,Sao_Paulo,0.0,0.0,20.4125,83.0,4,3,0,Baixo
149,2026-05-07 05:00:00,18.1,81.0,0.0,Sao_Paulo,0.0,0.0,20.155555555555555,83.0,5,3,0,Baixo
150,2026-05-07 06:00:00,18.0,78.0,0.0,Sao_Paulo,0.0,0.0,19.94,83.0,6,3,0,Baixo
151,2026-05-07 07:00:00,18.1,73.0,0.0,Sao_Paulo,0.0,0.0,19.772727272727273,83.0,7,3,0,Baixo
152,2026-05-07 08:00:00,20.0,63.0,0.0,Sao_Paulo,0.0,0.0,19.791666666666668,83.0,8,3,0,Baixo
153,2026-05-07 09:00:00,23.0,58.0,0.0,Sao_Paulo,0.0,0.0,20.03846153846154,83.0,9,3,0,Baixo
154,2026-05-07 10:00:00,25.0,52.0,0.0,Sao_Paulo,0.0,0.0,20.392857142857142,83.0,10,3,0,Baixo
155,2026-05-07 11:00:00,26.6,43.0,0.0,Sao_Paulo,0.0,0.0,20.80666666666667,83.0,11,3,0,Baixo
156,2026-05-07 12:00:00,27.4,42.0,0.0,Sao_Paulo,0.0,0.0,21.21875,83.0,12,3,0,Baixo
157,2026-05-07 13:00:00,28.4,36.0,0.0,Sao_Paulo,0.0,0.0,21.641176470588235,83.0,13,3,0,Baixo
158,2026-05-07 14:00:00,28.5,34.0,0.0,Sao_Paulo,0.0,0.0,22.022222222222222,83.0,14,3,0,Baixo
159,2026-05-07 15:00:00,28.8,33.0,0.0,Sao_Paulo,0.0,0.0,22.378947368421052,83.0,15,3,0,Baixo
160,2026-05-07 16:00:00,27.5,39.0,0.0,Sao_Paulo,0.0,0.0,22.634999999999998,83.0,16,3,0,Baixo
161,2026-05-07 17:00:00,27.0,41.0,0.0,Sao_Paulo,0.0,0.0,22.84285714285714,83.0,17,3,0,Baixo
162,2026-05-07 18:00:00,25.8,46.0,0.0,Sao_Paulo,0.0,0.0,22.977272727272727,83.0,18,3,0,Baixo
163,2026-05-07 19:00:00,24.8,49.0,0.0,Sao_Paulo,0.0,0.0,23.05652173913043,83.0,19,3,0,Baixo
164,2026-05-07 20:00:00,23.9,53.0,0.0,Sao_Paulo,0.0,0.0,23.09166666666667,83.0,20,3,0,Baixo
165,2026-05-07 21:00:00,23.3,54.0,0.0,Sao_Paulo,0.0,0.0,23.1375,83.0,21,3,0,Baixo
166,2026-05-07 22:00:00,22.9,54.0,0.0,Sao_Paulo,0.0,0.0,23.191666666666666,83.0,22,3,0,Baixo
167,2026-05-07 23:00:00,22.2,56.0,0.0,Sao_Paulo,0.0,0.0,23.233333333333334,82.0,23,3,0,Baixo
168,2026-05-08 00:00:00,21.6,60.0,0.0,Sao_Paulo,0.0,0.0,23.270833333333332,81.0,0,4,0,Baixo
169,2026-05-08 01:00:00,21.1,63.0,0.0,Sao_Paulo,0.0,0.0,23.308333333333334,81.0,1,4,0,Baixo
170,2026-05-08 02:00:00,20.8,65.0,0.0,Sao_Paulo,0.0,0.0,23.345833333333335,81.0,2,4,0,Baixo
171,2026-05-08 03:00:00,21.0,66.0,0.0,Sao_Paulo,0.0,0.0,23.42916666666667,81.0,3,4,0,Baixo
172,2026-05-08 04:00:00,21.5,64.0,0.0,Sao_Paulo,0.0,0.0,23.55416666666667,81.0,4,4,0,Baixo
173,2026-05-08 05:00:00,21.5,63.0,0.0,Sao_Paulo,0.0,0.0,23.695833333333336,78.0,5,4,0,Baixo
174,2026-05-08 06:00:00,21.5,62.0,0.0,Sao_Paulo,0.0,0.0,23.84166666666667,73.0,6,4,0,Baixo
175,2026-05-08 07:00:00,21.6,60.0,0.0,Sao_Paulo,0.0,0.0,23.9875,66.0,7,4,0,Baixo
176,2026-05-08 08:00:00,22.1,60.0,0.0,Sao_Paulo,0.0,0.0,24.075,66.0,8,4,0,Baixo
177,2026-05-08 09:00:00,23.9,57.0,0.0,Sao_Paulo,0.0,0.0,24.1125,66.0,9,4,0,Baixo
178,2026-05-08 10:00:00,25.0,54.0,0.0,Sao_Paulo,0.0,0.0,24.1125,66.0,10,4,0,Baixo
179,2026-05-08 11:00:00,25.9,49.0,0.0,Sao_Paulo,0.0,0.0,24.083333333333332,66.0,11,4,0,Baixo
180,2026-05-08 12:00:00,26.5,47.0,0.0,Sao_Paulo,0.0,0.0,24.045833333333334,66.0,12,4,0,Baixo
181,2026-05-08 13:00:00,27.6,41.0,0.0,Sao_Paulo,0.0,0.0,24.012500000000003,66.0,13,4,0,Baixo
182,2026-05-08 14:00:00,28.1,37.0,0.0,Sao_Paulo,0.0,0.0,23.995833333333334,66.0,14,4,0,Baixo
183,2026-05-08 15:00:00,28.0,38.0,0.0,Sao_Paulo,0.0,0.0,23.962499999999995,66.0,15,4,0,Baixo
184,2026-05-08 16:00:00,27.9,38.0,0.0,Sao_Paulo,0.0,0.0,23.979166666666668,66.0,16,4,0,Baixo
185,2026-05-08 17:00:00,27.1,41.0,0.0,Sao_Paulo,0.0,0.0,23.98333333333333,66.0,17,4,0,Baixo
186,2026-05-08 18:00:00,25.9,45.0,0.0,Sao_Paulo,0.0,0.0,23.9875,66.0,18,4,0,Baixo
187,2026-05-08 19:00:00,24.8,50.0,0.1,Sao_Paulo,0.1,0.1,23.9875,66.0,19,4,1,Baixo
188,2026-05-08 20:00:00,24.1,53.0,0.0,Sao_Paulo,0.1,0.1,23.995833333333334,66.0,20,4,0,Baixo
189,2026-05-08 21:00:00,24.0,56.0,0.0,Sao_Paulo,0.1,0.1,24.025000000000002,66.0,21,4,0,Baixo
190,2026-05-08 22:00:00,23.1,58.0,0.0,Sao_Paulo,0.1,0.1,24.033333333333335,66.0,22,4,0,Baixo
191,2026-05-08 23:00:00,22.8,60.0,0.0,Sao_Paulo,0.1,0.1,24.058333333333334,66.0,23,4,0,Baixo
192,2026-05-09 00:00:00,22.7,60.0,0.0,Sao_Paulo,0.1,0.1,24.104166666666668,66.0,0,5,0,Baixo
193,2026-05-09 01:00:00,22.2,63.0,0.0,Sao_Paulo,0.1,0.1,24.150000000000002,66.0,1,5,0,Baixo
194,2026-05-09 02:00:00,21.9,64.0,0.0,Sao_Paulo,0.1,0.1,24.19583333333333,66.0,2,5,0,Baixo
195,2026-05-09 03:00:00,22.1,64.0,0.0,Sao_Paulo,0.1,0.1,24.241666666666664,64.0,3,5,0,Baixo
196,2026-05-09 04:00:00,22.1,64.0,0.0,Sao_Paulo,0.1,0.1,24.266666666666666,64.0,4,5,0,Baixo
197,2026-05-09 05:00:00,22.0,65.0,0.0,Sao_Paulo,0.1,0.1,24.287499999999998,65.0,5,5,0,Baixo
198,2026-05-09 06:00:00,22.0,64.0,0.0,Sao_Paulo,0.1,0.1,24.308333333333334,65.0,6,5,0,Baixo
199,2026-05-09 07:00:00,22.0,63.0,0.0,Sao_Paulo,0.1,0.1,24.325,65.0,7,5,0,Baixo
200,2026-05-09 08:00:00,22.1,62.0,0.0,Sao_Paulo,0.1,0.1,24.325000000000003,65.0,8,5,0,Baixo
201,2026-05-09 09:00:00,22.8,63.0,0.0,Sao_Paulo,0.1,0.1,24.279166666666665,65.0,9,5,0,Baixo
202,2026-05-09 10:00:00,23.5,61.0,0.0,Sao_Paulo,0.1,0.1,24.216666666666665,65.0,10,5,0,Baixo
203,2026-05-09 11:00:00,25.5,54.0,0.0,Sao_Paulo,0.1,0.1,24.2,65.0,11,5,0,Baixo
204,2026-05-09 12:00:00,26.8,46.0,0.0,Sao_Paulo,0.1,0.1,24.212500000000002,65.0,12,5,0,Baixo
205,2026-05-09 13:00:00,28.0,40.0,0.0,Sao_Paulo,0.1,0.1,24.229166666666668,65.0,13,5,0,Baixo
206,2026-05-09 14:00:00,28.1,37.0,0.0,Sao_Paulo,0.1,0.1,24.229166666666668,65.0,14,5,0,Baixo
207,2026-05-09 15:00:00,27.9,35.0,0.0,Sao_Paulo,0.1,0.1,24.225000000000005,65.0,15,5,0,Baixo
208,2026-05-09 16:00:00,27.5,36.0,0.0,Sao_Paulo,0.1,0.1,24.208333333333332,65.0,16,5,0,Baixo
209,2026-05-09 17:00:00,27.0,39.0,0.0,Sao_Paulo,0.1,0.1,24.20416666666667,65.0,17,5,0,Baixo
210,2026-05-09 18:00:00,26.0,44.0,0.0,Sao_Paulo,0.1,0.1,24.208333333333332,65.0,18,5,0,Baixo
211,2026-05-09 19:00:00,24.6,51.0,0.0,Sao_Paulo,0.0,0.1,24.2,65.0,19,5,0,Baixo
212,2026-05-09 20:00:00,22.9,69.0,0.0,Sao_Paulo,0.0,0.1,24.150000000000002,69.0,20,5,0,Baixo
213,2026-05-09 21:00:00,20.6,90.0,0.0,Sao_Paulo,0.0,0.1,24.008333333333336,90.0,21,5,0,Baixo
214,2026-05-09 22:00:00,20.0,89.0,0.0,Sao_Paulo,0.0,0.1,23.879166666666663,90.0,22,5,0,Baixo
215,2026-05-09 23:00:00,19.7,90.0,0.0,Sao_Paulo,0.0,0.1,23.75,90.0,23,5,0,Baixo
216,2026-05-10 00:00:00,18.9,92.0,0.0,Sao_Paulo,0.0,0.1,23.591666666666665,92.0,0,6,0,Baixo
217,2026-05-10 01:00:00,18.3,90.0,0.0,Sao_Paulo,0.0,0.1,23.42916666666667,92.0,1,6,0,Baixo
218,2026-05-10 02:00:00,17.7,88.0,0.1,Sao_Paulo,0.1,0.2,23.254166666666666,92.0,2,6,1,Baixo
219,2026-05-10 03:00:00,16.9,86.0,0.1,Sao_Paulo,0.2,0.30000000000000004,23.037499999999998,92.0,3,6,1,Baixo
220,2026-05-10 04:00:00,16.6,86.0,0.0,Sao_Paulo,0.2,0.30000000000000004,22.808333333333334,92.0,4,6,0,Baixo
221,2026-05-10 05:00:00,16.1,88.0,0.0,Sao_Paulo,0.2,0.30000000000000004,22.5625,92.0,5,6,0,Baixo
222,2026-05-10 06:00:00,15.8,91.0,0.3,Sao_Paulo,0.5,0.6,22.304166666666664,92.0,6,6,1,Baixo
223,2026-05-10 07:00:00,15.6,91.0,0.4,Sao_Paulo,0.9,1.0,22.037499999999998,92.0,7,6,1,Baixo
224,2026-05-10 08:00:00,16.0,88.0,0.4,Sao_Paulo,1.3,1.4,21.78333333333333,92.0,8,6,1,Baixo
225,2026-05-10 09:00:00,15.2,86.0,0.6,Sao_Paulo,1.9,2.0,21.466666666666665,92.0,9,6,1,Baixo
226,2026-05-10 10:00:00,15.6,83.0,0.1,Sao_Paulo,2.0,2.1,21.1375,92.0,10,6,1,Baixo
227,2026-05-10 11:00:00,16.2,80.0,0.0,Sao_Paulo,2.0,2.1,20.75,92.0,11,6,0,Baixo
228,2026-05-10 12:00:00,16.1,81.0,0.1,Sao_Paulo,2.1,2.2,20.304166666666667,92.0,12,6,1,Baixo
229,2026-05-10 13:00:00,16.5,80.0,0.2,Sao_Paulo,2.3,2.4,19.825,92.0,13,6,1,Baixo
230,2026-05-10 14:00:00,15.9,81.0,0.5,Sao_Paulo,2.8,2.9,19.316666666666666,92.0,14,6,1,Baixo
231,2026-05-10 15:00:00,15.0,85.0,0.3,Sao_Paulo,3.1,3.2,18.77916666666667,92.0,15,6,1,Baixo
232,2026-05-10 16:00:00,14.6,87.0,1.6,Sao_Paulo,4.7,4.8,18.241666666666667,92.0,16,6,1,Baixo
233,2026-05-10 17:00:00,13.6,95.0,3.1,Sao_Paulo,7.800000000000001,7.9,17.683333333333334,95.0,17,6,1,Baixo
234,2026-05-10 18:00:00,13.1,95.0,1.6,Sao_Paulo,9.4,9.5,17.145833333333332,95.0,18,6,1,Baixo
235,2026-05-10 19:00:00,12.9,96.0,1.9,Sao_Paulo,11.3,11.3,16.658333333333335,96.0,19,6,1,Baixo
236,2026-05-10 20:00:00,13.4,94.0,0.5,Sao_Paulo,11.8,11.8,16.2625,96.0,20,6,1,Baixo
237,2026-05-10 21:00:00,13.6,92.0,0.3,Sao_Paulo,12.1,12.100000000000001,15.970833333333333,96.0,21,6,1,Baixo
238,2026-05-10 22:00:00,13.6,93.0,0.4,Sao_Paulo,12.5,12.5,15.704166666666666,96.0,22,6,1,Baixo
239,2026-05-10 23:00:00,13.2,95.0,0.1,Sao_Paulo,12.6,12.600000000000001,15.433333333333335,96.0,23,6,1,Baixo
240,2026-05-11 00:00:00,12.6,92.0,0.0,Sao_Paulo,12.6,12.600000000000001,15.170833333333333,96.0,0,0,0,Baixo
241,2026-05-11 01:00:00,11.9,92.0,0.0,Sao_Paulo,12.6,12.600000000000001,14.904166666666669,96.0,1,0,0,Baixo
242,2026-05-11 02:00:00,11.3,93.0,0.0,Sao_Paulo,12.5,12.600000000000001,14.637499999999998,96.0,2,0,0,Baixo
243,2026-05-11 03:00:00,10.3,94.0,0.0,Sao_Paulo,12.4,12.600000000000001,14.362499999999999,96.0,3,0,0,Baixo
244,2026-05-11 04:00:00,9.8,93.0,0.0,Sao_Paulo,12.4,12.600000000000001,14.079166666666666,96.0,4,0,0,Baixo
245,2026-05-11 05:00:00,9.4,93.0,0.0,Sao_Paulo,12.4,12.600000000000001,13.799999999999999,96.0,5,0,0,Baixo
246,2026-05-11 06:00:00,9.1,93.0,0.0,Sao_Paulo,12.1,12.600000000000001,13.520833333333334,96.0,6,0,0,Baixo
247,2026-05-11 07:00:00,8.9,93.0,0.0,Sao_Paulo,11.7,12.600000000000001,13.241666666666665,96.0,7,0,0,Baixo
248,2026-05-11 08:00:00,9.8,87.0,0.0,Sao_Paulo,11.299999999999999,12.600000000000001,12.983333333333333,96.0,8,0,0,Baixo
249,2026-05-11 09:00:00,11.4,77.0,0.0,Sao_Paulo,10.7,12.600000000000001,12.825000000000001,96.0,9,0,0,Baixo
250,2026-05-11 10:00:00,13.1,70.0,0.0,Sao_Paulo,10.6,12.600000000000001,12.720833333333333,96.0,10,0,0,Baixo
251,2026-05-11 11:00:00,14.6,63.0,0.0,Sao_Paulo,10.6,12.600000000000001,12.654166666666667,96.0,11,0,0,Baixo
252,2026-05-11 12:00:00,16.0,56.0,0.0,Sao_Paulo,10.5,12.600000000000001,12.65,96.0,12,0,0,Baixo
253,2026-05-11 13:00:00,17.2,52.0,0.0,Sao_Paulo,10.299999999999999,12.600000000000001,12.679166666666667,96.0,13,0,0,Baixo
254,2026-05-11 14:00:00,18.0,49.0,0.0,Sao_Paulo,9.799999999999999,12.600000000000001,12.766666666666666,96.0,14,0,0,Baixo
255,2026-05-11 15:00:00,18.1,46.0,0.0,Sao_Paulo,9.5,12.600000000000001,12.895833333333334,96.0,15,0,0,Baixo
256,2026-05-11 16:00:00,18.0,47.0,0.0,Sao_Paulo,7.9,12.600000000000001,13.037500000000001,96.0,16,0,0,Baixo
257,2026-05-11 17:00:00,17.3,53.0,0.0,Sao_Paulo,4.800000000000001,12.600000000000001,13.191666666666668,96.0,17,0,0,Baixo
258,2026-05-11 18:00:00,16.7,60.0,0.0,Sao_Paulo,3.1999999999999997,12.600000000000001,13.341666666666669,96.0,18,0,0,Baixo
259,2026-05-11 19:00:00,15.1,70.0,0.0,Sao_Paulo,1.3,12.600000000000001,13.433333333333332,95.0,19,0,0,Baixo
260,2026-05-11 20:00:00,14.0,80.0,0.0,Sao_Paulo,0.8,12.600000000000001,13.458333333333334,95.0,20,0,0,Baixo
261,2026-05-11 21:00:00,12.3,91.0,0.0,Sao_Paulo,0.5,12.600000000000001,13.404166666666667,95.0,21,0,0,Baixo
262,2026-05-11 22:00:00,11.8,94.0,0.0,Sao_Paulo,0.1,12.600000000000001,13.329166666666667,95.0,22,0,0,Baixo
263,2026-05-11 23:00:00,11.4,96.0,0.0,Sao_Paulo,0.0,12.600000000000001,13.254166666666665,96.0,23,0,0,Baixo
264,2026-05-12 00:00:00,10.7,99.0,0.0,Sao_Paulo,0.0,12.600000000000001,13.175000000000002,99.0,0,1,0,Baixo
265,2026-05-12 01:00:00,10.5,98.0,0.0,Sao_Paulo,0.0,12.600000000000001,13.116666666666665,99.0,1,1,0,Baixo
266,2026-05-12 02:00:00,10.2,97.0,0.0,Sao_Paulo,0.0,12.500000000000002,13.070833333333335,99.0,2,1,0,Baixo
267,2026-05-12 03:00:00,9.9,94.0,0.0,Sao_Paulo,0.0,12.4,13.054166666666667,99.0,3,1,0,Baixo
268,2026-05-12 04:00:00,9.7,91.0,0.0,Sao_Paulo,0.0,12.4,13.049999999999999,99.0,4,1,0,Baixo
269,2026-05-12 05:00:00,9.1,91.0,0.0,Sao_Paulo,0.0,12.4,13.037500000000001,99.0,5,1,0,Baixo
270,2026-05-12 06:00:00,8.6,91.0,0.0,Sao_Paulo,0.0,12.100000000000001,13.016666666666666,99.0,6,1,0,Baixo
271,2026-05-12 07:00:00,8.4,93.0,0.0,Sao_Paulo,0.0,11.700000000000001,12.995833333333335,99.0,7,1,0,Baixo
272,2026-05-12 08:00:00,9.3,88.0,0.0,Sao_Paulo,0.0,11.3,12.975000000000001,99.0,8,1,0,Baixo
273,2026-05-12 09:00:00,10.9,89.0,0.0,Sao_Paulo,0.0,10.700000000000001,12.954166666666666,99.0,9,1,0,Baixo
274,2026-05-12 10:00:00,12.9,78.0,0.0,Sao_Paulo,0.0,10.600000000000001,12.945833333333335,99.0,10,1,0,Baixo
275,2026-05-12 11:00:00,14.9,70.0,0.0,Sao_Paulo,0.0,10.600000000000001,12.958333333333334,99.0,11,1,0,Baixo
276,2026-05-12 12:00:00,16.5,61.0,0.0,Sao_Paulo,0.0,10.500000000000002,12.979166666666666,99.0,12,1,0,Baixo
277,2026-05-12 13:00:00,18.0,56.0,0.0,Sao_Paulo,0.0,10.3,13.012500000000001,99.0,13,1,0,Baixo
278,2026-05-12 14:00:00,18.9,52.0,0.0,Sao_Paulo,0.0,9.8,13.049999999999999,99.0,14,1,0,Baixo
279,2026-05-12 15:00:00,19.6,44.0,0.0,Sao_Paulo,0.0,9.500000000000002,13.112499999999999,99.0,15,1,0,Baixo
280,2026-05-12 16:00:00,19.7,43.0,0.0,Sao_Paulo,0.0,7.9,13.183333333333332,99.0,16,1,0,Baixo
281,2026-05-12 17:00:00,18.9,53.0,0.0,Sao_Paulo,0.0,4.8,13.25,99.0,17,1,0,Baixo
282,2026-05-12 18:00:00,17.5,61.0,0.0,Sao_Paulo,0.0,3.1999999999999997,13.283333333333331,99.0,18,1,0,Baixo
283,2026-05-12 19:00:00,15.9,70.0,0.0,Sao_Paulo,0.0,1.3,13.316666666666668,99.0,19,1,0,Baixo
284,2026-05-12 20:00:00,14.9,74.0,0.0,Sao_Paulo,0.0,0.8,13.354166666666666,99.0,20,1,0,Baixo
285,2026-05-12 21:00:00,14.1,84.0,0.0,Sao_Paulo,0.0,0.5,13.429166666666667,99.0,21,1,0,Baixo
286,2026-05-12 22:00:00,13.2,88.0,0.0,Sao_Paulo,0.0,0.1,13.487499999999999,99.0,22,1,0,Baixo
287,2026-05-12 23:00:00,12.9,89.0,0.0,Sao_Paulo,0.0,0.0,13.549999999999999,99.0,23,1,0,Baixo
288,2026-05-13 00:00:00,12.4,90.0,0.0,Sao_Paulo,0.0,0.0,13.620833333333335,98.0,0,2,0,Baixo
289,2026-05-13 01:00:00,11.9,90.0,0.0,Sao_Paulo,0.0,0.0,13.679166666666667,97.0,1,2,0,Baixo
290,2026-05-13 02:00:00,10.1,99.0,0.0,Sao_Paulo,0.0,0.0,13.674999999999999,99.0,2,2,0,Baixo
291,2026-05-13 03:00:00,9.4,99.0,0.0,Sao_Paulo,0.0,0.0,13.654166666666667,99.0,3,2,0,Baixo
292,2026-05-13 04:00:00,9.2,99.0,0.0,Sao_Paulo,0.0,0.0,13.633333333333333,99.0,4,2,0,Baixo
293,2026-05-13 05:00:00,8.8,99.0,0.0,Sao_Paulo,0.0,0.0,13.620833333333332,99.0,5,2,0,Baixo
294,2026-05-13 06:00:00,9.2,98.0,0.0,Sao_Paulo,0.0,0.0,13.645833333333334,99.0,6,2,0,Baixo
295,2026-05-13 07:00:00,9.3,97.0,0.0,Sao_Paulo,0.0,0.0,13.683333333333332,99.0,7,2,0,Baixo
296,2026-05-13 08:00:00,10.4,92.0,0.0,Sao_Paulo,0.0,0.0,13.729166666666666,99.0,8,2,0,Baixo
297,2026-05-13 09:00:00,12.8,86.0,0.0,Sao_Paulo,0.0,0.0,13.808333333333332,99.0,9,2,0,Baixo
298,2026-05-13 10:00:00,16.5,73.0,0.0,Sao_Paulo,0.0,0.0,13.958333333333334,99.0,10,2,0,Baixo
299,2026-05-13 11:00:00,19.9,61.0,0.0,Sao_Paulo,0.0,0.0,14.166666666666666,99.0,11,2,0,Baixo
300,2026-05-13 12:00:00,22.2,48.0,0.0,Sao_Paulo,0.0,0.0,14.404166666666667,99.0,12,2,0,Baixo
301,2026-05-13 13:00:00,23.6,39.0,0.0,Sao_Paulo,0.0,0.0,14.637500000000001,99.0,13,2,0,Baixo
302,2026-05-13 14:00:00,24.0,36.0,0.0,Sao_Paulo,0.0,0.0,14.850000000000001,99.0,14,2,0,Baixo
303,2026-05-13 15:00:00,24.0,34.0,0.0,Sao_Paulo,0.0,0.0,15.033333333333333,99.0,15,2,0,Baixo
304,2026-05-13 16:00:00,23.3,33.0,0.0,Sao_Paulo,0.0,0.0,15.183333333333332,99.0,16,2,0,Baixo
305,2026-05-13 17:00:00,22.2,41.0,0.0,Sao_Paulo,0.0,0.0,15.320833333333335,99.0,17,2,0,Baixo
306,2026-05-13 18:00:00,20.2,51.0,0.0,Sao_Paulo,0.0,0.0,15.433333333333335,99.0,18,2,0,Baixo
307,2026-05-13 19:00:00,18.5,64.0,0.0,Sao_Paulo,0.0,0.0,15.541666666666666,99.0,19,2,0,Baixo
308,2026-05-13 20:00:00,17.4,75.0,0.0,Sao_Paulo,0.0,0.0,15.645833333333334,99.0,20,2,0,Baixo
309,2026-05-13 21:00:00,16.6,82.0,0.0,Sao_Paulo,0.0,0.0,15.75,99.0,21,2,0,Baixo
310,2026-05-13 22:00:00,15.9,87.0,0.0,Sao_Paulo,0.0,0.0,15.862499999999999,99.0,22,2,0,Baixo
311,2026-05-13 23:00:00,15.4,89.0,0.0,Sao_Paulo,0.0,0.0,15.966666666666669,99.0,23,2,0,Baixo
312,2026-05-14 00:00:00,14.8,92.0,0.0,Sao_Paulo,0.0,0.0,16.066666666666666,99.0,0,3,0,Baixo
313,2026-05-14 01:00:00,14.3,94.0,0.0,Sao_Paulo,0.0,0.0,16.166666666666668,99.0,1,3,0,Baixo
314,2026-05-14 02:00:00,13.8,97.0,0.0,Sao_Paulo,0.0,0.0,16.320833333333333,99.0,2,3,0,Baixo
315,2026-05-14 03:00:00,13.4,97.0,0.0,Sao_Paulo,0.0,0.0,16.4875,99.0,3,3,0,Baixo
316,2026-05-14 04:00:00,13.4,95.0,0.0,Sao_Paulo,0.0,0.0,16.6625,99.0,4,3,0,Baixo
317,2026-05-14 05:00:00,13.2,94.0,0.0,Sao_Paulo,0.0,0.0,16.845833333333335,98.0,5,3,0,Baixo
318,2026-05-14 06:00:00,12.9,95.0,0.0,Sao_Paulo,0.0,0.0,17.000000000000004,97.0,6,3,0,Baixo
319,2026-05-14 07:00:00,12.8,96.0,0.0,Sao_Paulo,0.0,0.0,17.145833333333332,97.0,7,3,0,Baixo
320,2026-05-14 08:00:00,14.2,91.0,0.0,Sao_Paulo,0.0,0.0,17.304166666666667,97.0,8,3,0,Baixo
321,2026-05-14 09:00:00,14.9,92.0,0.0,Sao_Paulo,0.0,0.0,17.39166666666667,97.0,9,3,0,Baixo
322,2026-05-14 10:00:00,18.0,78.0,0.0,Sao_Paulo,0.0,0.0,17.454166666666666,97.0,10,3,0,Baixo
323,2026-05-14 11:00:00,21.1,63.0,0.0,Sao_Paulo,0.0,0.0,17.504166666666666,97.0,11,3,0,Baixo
324,2026-05-14 12:00:00,23.5,49.0,0.0,Sao_Paulo,0.0,0.0,17.558333333333334,97.0,12,3,0,Baixo
325,2026-05-14 13:00:00,25.1,39.0,0.0,Sao_Paulo,0.0,0.0,17.620833333333334,97.0,13,3,0,Baixo
326,2026-05-14 14:00:00,25.6,36.0,0.0,Sao_Paulo,0.0,0.0,17.6875,97.0,14,3,0,Baixo
327,2026-05-14 15:00:00,25.5,35.0,0.0,Sao_Paulo,0.0,0.0,17.75,97.0,15,3,0,Baixo
328,2026-05-14 16:00:00,25.1,35.0,0.0,Sao_Paulo,0.0,0.0,17.825,97.0,16,3,0,Baixo
329,2026-05-14 17:00:00,24.0,39.0,0.0,Sao_Paulo,0.0,0.0,17.9,97.0,17,3,0,Baixo
330,2026-05-14 18:00:00,21.9,49.0,0.0,Sao_Paulo,0.0,0.0,17.970833333333335,97.0,18,3,0,Baixo
331,2026-05-14 19:00:00,20.3,60.0,0.0,Sao_Paulo,0.0,0.0,18.045833333333334,97.0,19,3,0,Baixo
332,2026-05-14 20:00:00,18.7,77.0,0.0,Sao_Paulo,0.0,0.0,18.1,97.0,20,3,0,Baixo
333,2026-05-14 21:00:00,17.8,92.0,0.0,Sao_Paulo,0.0,0.0,18.150000000000002,97.0,21,3,0,Baixo
334,2026-05-14 22:00:00,17.4,93.0,0.0,Sao_Paulo,0.0,0.0,18.212500000000002,97.0,22,3,0,Baixo
335,2026-05-14 23:00:00,17.0,94.0,0.0,Sao_Paulo,0.0,0.0,18.279166666666665,97.0,23,3,0,Baixo
336,2026-05-15 00:00:00,16.5,97.0,0.0,Sao_Paulo,0.0,0.0,18.349999999999998,97.0,0,4,0,Baixo
337,2026-05-15 01:00:00,16.5,96.0,0.0,Sao_Paulo,0.0,0.0,18.441666666666666,97.0,1,4,0,Baixo
338,2026-05-15 02:00:00,16.5,95.0,0.0,Sao_Paulo,0.0,0.0,18.554166666666667,97.0,2,4,0,Baixo
339,2026-05-15 03:00:00,16.2,96.0,0.0,Sao_Paulo,0.0,0.0,18.67083333333333,97.0,3,4,0,Baixo
340,2026-05-15 04:00:00,16.1,95.0,0.0,Sao_Paulo,0.0,0.0,18.783333333333335,97.0,4,4,0,Baixo
341,2026-05-15 05:00:00,16.1,94.0,0.0,Sao_Paulo,0.0,0.0,18.904166666666665,97.0,5,4,0,Baixo
342,2026-05-15 06:00:00,16.0,95.0,0.0,Sao_Paulo,0.0,0.0,19.03333333333333,97.0,6,4,0,Baixo
343,2026-05-15 07:00:00,15.9,95.0,0.0,Sao_Paulo,0.0,0.0,19.1625,97.0,7,4,0,Baixo
344,2026-05-15 08:00:00,17.0,84.0,0.0,Sao_Paulo,0.0,0.0,19.279166666666665,97.0,8,4,0,Baixo
345,2026-05-15 09:00:00,17.0,88.0,0.0,Sao_Paulo,0.0,0.0,19.366666666666667,97.0,9,4,0,Baixo
346,2026-05-15 10:00:00,17.5,78.0,0.7,Sao_Paulo,0.7,0.7,19.345833333333335,97.0,10,4,1,Baixo
